datapoint,cardinal,date,other,relevance,resultIndex,url
"Among the 204 Saros series with members falling within the scope of the Five Millennium Canon and Five Millennium Catalog, the number of penumbral eclipses in the initial phase ranges from 6 to 25.","204, Five, 6, 25",,ORG/the Five Millennium Canon,0.819541753006,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
This explains the trend in the number of lunar eclipses seen in Figure 2a.,2a,,,0.820349444356,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"Among the 204 Saros series with members falling within the scope of the Five Millennium Canon and Five Millennium Catalog, the number of penumbral eclipses in the initial phase ranges from 6 to 25.","204, Five, 6, 25",,ORG/the Five Millennium Canon,0.819541753006,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
The period is a little less that half a calendar year because the lunar nodes slowly regress westward by 19.3° per year.,19.3°,,,0.818537202966,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
The period is a little less that half a calendar year because the lunar nodes slowly regress westward by 19.3° per year.,19.3°,,,0.818537202966,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
The number of lunar eclipses in each of these series ranges from 69 to 89.,"69, 89",,,0.818279972831,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
The number of lunar eclipses in each of these series ranges from 69 to 89.,"69, 89",,,0.818279972831,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"As published in in both the Five Millennium Canon of Lunar Eclipses and Five Millennium Catalog of Lunar Eclipses, the distribution of the 12,063 intervals between these eclipses is found in Table 1.","Five, 12,063",,"PERSON/Lunar Eclipses, PERSON/Lunar Eclipses, FAC/Table 1",0.818270502714,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"As published in in both the Five Millennium Canon of Lunar Eclipses and Five Millennium Catalog of Lunar Eclipses, the distribution of the 12,063 intervals between these eclipses is found in Table 1.","Five, 12,063",,"PERSON/Lunar Eclipses, PERSON/Lunar Eclipses, FAC/Table 1",0.818270502714,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"While a Saros series lasts 12 to 15 centuries, an Inex series typically lasts 225 centuries and contains about 780 eclipses.",780,"12 to 15 centuries, 225 centuries","PRODUCT/Saros, WORK_OF_ART/Inex",0.818055849129,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"While a Saros series lasts 12 to 15 centuries, an Inex series typically lasts 225 centuries and contains about 780 eclipses.",780,"12 to 15 centuries, 225 centuries","PRODUCT/Saros, WORK_OF_ART/Inex",0.818055849129,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"Saros-Inex Panorama Van den Bergh placed all 5,200 lunar eclipses in von Oppolzer's Canon der Finsternisse (1887) into a large two-dimensional matrix. (Von Oppolzer did not include penumbral lunar eclipses in his Canon der Finsternisse.)","5,200, two",1887,"PRODUCT/Saros-Inex Panorama .$%$. Van den, GPE/Bergh, PERSON/Finsternisse, PERSON/Von Oppolzer, PRODUCT/Canon, GPE/Finsternisse",0.814199351279,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"Saros-Inex Panorama Van den Bergh placed all 5,200 lunar eclipses in von Oppolzer's Canon der Finsternisse (1887) into a large two-dimensional matrix. (Von Oppolzer did not include penumbral lunar eclipses in his Canon der Finsternisse.)","5,200, two",1887,"PRODUCT/Saros-Inex Panorama .$%$. Van den, GPE/Bergh, PERSON/Finsternisse, PERSON/Von Oppolzer, PRODUCT/Canon, GPE/Finsternisse",0.814199351279,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"Among 204 Saros series examined (-20 to 183), there are many other examples of temporary shifts in the monotonic nature of gamma, although none as unusual as Saros 13.","204, 183",,"PRODUCT/Saros, LAW/Saros 13",0.813587657450,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"Among 204 Saros series examined (-20 to 183), there are many other examples of temporary shifts in the monotonic nature of gamma, although none as unusual as Saros 13.","204, 183",,"PRODUCT/Saros, LAW/Saros 13",0.813587657450,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"Finally, Figure 2d presents the number of total eclipses in each series, which is inversely correlated with the number of partial lunar eclipses.",2d,,,0.813019874040,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"Finally, Figure 2d presents the number of total eclipses in each series, which is inversely correlated with the number of partial lunar eclipses.",2d,,,0.813019874040,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
Around 20 more partial eclipses occur as the Moon swings increasingly deeper into the umbra after each Saros and the magnitude of each event grows larger.,Around 20,,"PERSON/Moon, PERSON/Saros",0.812694686255,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
Around 20 more partial eclipses occur as the Moon swings increasingly deeper into the umbra after each Saros and the magnitude of each event grows larger.,Around 20,,"PERSON/Moon, PERSON/Saros",0.812694686255,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"Figure 2c shows the numbers of leading (solid) and following (dashed) partial eclipses in a series, which are nearly in phase with each other and peak during periods when the number of all lunar eclipses is near the minimum.",2c,,,0.810895135279,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"Figure 2c shows the numbers of leading (solid) and following (dashed) partial eclipses in a series, which are nearly in phase with each other and peak during periods when the number of all lunar eclipses is near the minimum.",2c,,,0.810895135279,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"The Inex is equal to 358 synodic months (\~29 years less 20 days), which is very nearly 388.5 draconic months.",358,"months, years, 20 days, nearly 388.5 draconic months",WORK_OF_ART/Inex,0.808661705977,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"The Inex is equal to 358 synodic months (\~29 years less 20 days), which is very nearly 388.5 draconic months.",358,"months, years, 20 days, nearly 388.5 draconic months",WORK_OF_ART/Inex,0.808661705977,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
He assigned the number 1 to a pair of solar and lunar eclipse series that were in progress during the second millennium BCE based on an extrapolation from von Oppolzer's Canon der Finsternisse (1887).,1,1887,"ORDINAL/second, ORG/BCE, PERSON/Finsternisse",0.806527738232,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
He assigned the number 1 to a pair of solar and lunar eclipse series that were in progress during the second millennium BCE based on an extrapolation from von Oppolzer's Canon der Finsternisse (1887).,1,1887,"ORDINAL/second, ORG/BCE, PERSON/Finsternisse",0.806527738232,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
The remaining quarter have either 69 eclipses (Saros 181) or 75 to 89 eclipses.,"69, 75 to 89",The remaining quarter,PRODUCT/Saros 181,0.805161860441,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
The remaining quarter have either 69 eclipses (Saros 181) or 75 to 89 eclipses.,"69, 75 to 89",The remaining quarter,PRODUCT/Saros 181,0.805161860441,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
The southward shift of the Moon's path with respect to the shadow axis is due to the progressive decrease in gamma from 0.4664 (1932) to 0.2570 (2022).,0.2570,"1932, 2022","PERSON/Moon, GPE/0.4664",0.804334750378,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
The southward shift of the Moon's path with respect to the shadow axis is due to the progressive decrease in gamma from 0.4664 (1932) to 0.2570 (2022).,0.2570,"1932, 2022","PERSON/Moon, GPE/0.4664",0.804334750378,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"3,310 Time of ecliptic conjunction Modern digital computers using high precision solar and lunar ephemerides can directly predict the dates and circumstances of eclipses.","3,310",,,0.802782021920,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"3,310 Time of ecliptic conjunction Modern digital computers using high precision solar and lunar ephemerides can directly predict the dates and circumstances of eclipses.","3,310",,,0.802782021920,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"Earth will experience 12,064 eclipses of the Moon during the 5000-year period from -1999 to +3000 (2000 BCE to 3000 CE","12,064, 2000, 3000",5000-year,"LOC/Earth, PERSON/Moon, ORG/BCE",0.802752731917,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"Earth will experience 12,064 eclipses of the Moon during the 5000-year period from -1999 to +3000 (2000 BCE to 3000 CE","12,064, 2000, 3000",5000-year,"LOC/Earth, PERSON/Moon, ORG/BCE",0.802752731917,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"If Full Moon takes place within about 17° of a node [1], then a lunar eclipse will be visible from a portion of Earth.","about 17, 1",,"PERSON/Full Moon, LOC/Earth",0.797795056583,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"If Full Moon takes place within about 17° of a node [1], then a lunar eclipse will be visible from a portion of Earth.","about 17, 1",,"PERSON/Full Moon, LOC/Earth",0.797795056583,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
1.5 Gamma and Saros Series Gamma changes monotonically throughout any single Saros series.,1.5,,"PERSON/Gamma, PRODUCT/Saros",0.797612702285,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"A series may last 1,226 to 1,587 years and is composed of 69 to 89 eclipses.","69, 89",,,0.797083361050,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
1.5 Gamma and Saros Series Gamma changes monotonically throughout any single Saros series.,1.5,,"PERSON/Gamma, PRODUCT/Saros",0.797612702285,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"A series may last 1,226 to 1,587 years and is composed of 69 to 89 eclipses.","69, 89",,,0.797083361050,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"Finally, a series ends with 6 to 24 partial eclipses followed by 7 to 25 penumbral eclipses.","6, 24, 7, 25",,,0.797025412161,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"Finally, a series ends with 6 to 24 partial eclipses followed by 7 to 25 penumbral eclipses.","6, 24, 7, 25",,,0.797025412161,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"In fact, the first 38 Saros series (series -20 to 17) with members represented in the Five Millennium Canon and Five Millennium Catalog, experience short reversals in gamma.","38, 17, Five",,"ORDINAL/first, ORG/the Five Millennium Canon",0.796918119600,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"In fact, the first 38 Saros series (series -20 to 17) with members represented in the Five Millennium Canon and Five Millennium Catalog, experience short reversals in gamma.","38, 17, Five",,"ORDINAL/first, ORG/the Five Millennium Canon",0.796918119600,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"A series can begin with 6 to 25 penumbral eclipses, followed by 6 to 24 partial eclipses.","6 to 25, 6, 24",,,0.795554227442,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"A series can begin with 6 to 25 penumbral eclipses, followed by 6 to 24 partial eclipses.","6 to 25, 6, 24",,,0.795554227442,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
Figure 2b displays the numbers of both leading (solid) and following (dashed) penumbral eclipses in a series.,2b,,,0.795410656631,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
Figure 2b displays the numbers of both leading (solid) and following (dashed) penumbral eclipses in a series.,2b,,,0.795281905833,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"The number of eclipses in each of these series ranges from 70 to 83, however, the majority of them (80%) are composed of 70 to 73 eclipses.","70 to 83, 70 to 73",,,0.794310822506,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"The number of eclipses in each of these series ranges from 70 to 83, however, the majority of them (80%) are composed of 70 to 73 eclipses.","70 to 83, 70 to 73",,,0.794310822506,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"One series (183) has only two eclipses represented, while two series (-20 and 182) have three eclipses each.","One, 183, only two, two, 182, three",,PRODUCT/-20,0.794252069769,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"One series (183) has only two eclipses represented, while two series (-20 and 182) have three eclipses each.","One, 183, only two, two, 182, three",,PRODUCT/-20,0.794252069769,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"Similarly, the number of penumbral eclipses in the final phase varies from 7 to 25.","7, 25",,,0.793979479088,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"Similarly, the number of penumbral eclipses in the final phase varies from 7 to 25.","7, 25",,,0.793979479088,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
[1] The actual value ranges from 15.3° to 17.1° because of the eccentricity of the Moon's (and Earth's) orbit.,"1, 15.3, 17.1",,"PERSON/Moon, LOC/Earth",0.793947479561,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
[1] The actual value ranges from 15.3° to 17.1° because of the eccentricity of the Moon's (and Earth's) orbit.,"1, 15.3, 17.1",,"PERSON/Moon, LOC/Earth",0.793947479561,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"The information is plotted in four separate histograms showing the numbers of all eclipses (Fig. 2a), penumbral eclipses (Fig. 2b), partial eclipses (Fig. 2c), and total eclipses (Fig. 2d).","four, 2a, 2b, 2c, 2d",,"PERSON/Fig, PERSON/Fig, PERSON/Fig, PERSON/Fig",0.793048540126,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"The information is plotted in four separate histograms showing the numbers of all eclipses (Fig. 2a), penumbral eclipses (Fig. 2b), partial eclipses (Fig. 2c), and total eclipses (Fig. 2d).","four, 2a, 2b, 2c, 2d",,"PERSON/Fig, PERSON/Fig, PERSON/Fig, PERSON/Fig",0.793048540126,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"If all Saros series with 70 to 74 eclipses are considered, then the percentage jumps to 75.0%.",70 to 74,,PRODUCT/Saros,0.792860697560,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
"If all Saros series with 70 to 74 eclipses are considered, then the percentage jumps to 75.0%.",70 to 74,,PRODUCT/Saros,0.792860697560,20,https://eclipse.gsfc.nasa.gov/LEsaros/LEperiodicity.html
